"anio","tipoInstitucion","institucion","uacad","carrera","titulo","gestion","nivel","estVarones","estMujeres","niVarones","niMujeres","reinsVarones","reinsMujeres","egVarones","egMujeres"
2014,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",27,13,0,0,27,13,16,6
2015,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",12,6,0,0,12,6,12,6
2011,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Programador de Aplicaciones","Privada                                           ","Pregrado            ",0,0,0,0,0,0,1,0
2012,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Programador de Aplicaciones","Privada                                           ","Pregrado            ",0,0,0,0,0,0,1,1
2010,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",21,11,21,11,0,0,0,0
2011,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",18,15,13,10,5,5,0,0
2012,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",20,6,10,2,10,4,0,0
2013,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",18,7,5,3,13,4,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",36,12,33,12,3,0,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Escuela Superior de Ciencias Marinas","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",16,10,16,10,0,0,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",108,37,76,28,32,9,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Módulo Chos Malal - Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",16,7,1,0,15,7,0,0
2014,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",12,6,5,3,7,3,0,0
2014,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",18,1,3,0,15,1,5,0
2014,"Universidad                                       ","Universidad Nacional del Comahue","Escuela Superior de Ciencias Marinas","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",4,3,0,0,4,3,0,0
2014,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",116,46,44,23,72,23,5,1
